fips,pm25,poverty,pop_density,med_house_value,pct_blk,med_household_income,pct_owner_occ,pct_hispanic,education,population,pct_asian,pct_native,pct_white,confirmed_covid_cases,covid_deaths,covid_recoveries,days_since_state_of_emergency,days_since_closing_K-12,days_since_closing_day_cares,days_since_banning_visitors_to_nursing_homes,days_since_shelter_in_place,days_since_closing_non-essential_businesses,religious_gatherings_exempt,liquor_stores_open,firearms_sellers_open,days_since_closing_restaurants_except_takeout,days_since_closing_gyms,days_since_closing_movie_theaters,froze_evictions,order_freezing_utility_shutoffs
48103,0.4357152157987592,0.10065098497030099,8.254837215529152e-05,0.0598360655737705,0.0417441620169456,0.4325465196416265,0.8621659634317859,0.636495143624716,0.5272708145936952,0.00043782533611339046,0.00392643108080182,0.0012399256044637302,0.5261417648274439,1.1307484423940206e-05,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48107,0.2854365078038018,0.3476634485366299,8.736425693780598e-05,0.02489754098360656,0.0409486435761815,0.15257580978635424,0.7098825831702541,0.5563896945913671,0.5202659091360621,0.0005390371645476555,0.0023886708752772602,0.0,0.8928510493089921,1.1307484423940206e-05,5.244663554832957e-05,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48111,0.2942965324093029,0.2195720286953023,6.387893351249392e-05,0.05051229508196722,0.008698053292834459,0.26759131633356303,0.629783693843594,0.450089741819688,0.6488113348473775,0.0006759009090644403,0.0147728841640204,0.0120115974043904,0.916471075521193,6.784490654364124e-05,5.244663554832957e-05,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48113,0.6892016847441348,0.2704671231881909,0.04116182609958671,0.1311475409836066,0.225071059851107,0.315868366643694,0.501456486379236,0.39937337428360203,0.5015608540243928,0.25611286762819885,0.0618270964589152,0.0037095716614241703,0.6168694849359301,0.026137250245937788,0.006346042901347878,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48115,0.3195370476293134,0.38772559374200444,0.00019685021516976743,0.034631147540983606,0.0628663992594878,0.2107942798070296,0.7126330402591391,0.570965751311324,0.6254780420295225,0.0012424692754758192,0.000462820117247763,0.0122647331070657,0.7755322431348349,0.000163958524147133,5.244663554832957e-05,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48117,0.2797661558724971,0.28659275463461686,0.00017223679696701103,0.059733606557377056,0.0102650933911847,0.2726826326671261,0.632839224629418,0.7227366527329491,0.5964373386126856,0.001830230725336252,0.00545002381078364,0.00486798243293296,0.8938568178210491,0.0002148422040548639,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48119,0.5423054376322007,0.40444401950462516,0.00027881159593125065,0.046004098360655735,0.0749760306807287,0.22355272226050996,0.743424317617866,0.0728667305848514,0.33703375579741046,0.00047506178179957797,0.00671140939597315,0.00306807286673058,0.8765100671140941,5.653742211970103e-06,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48121,0.6632920826594317,0.10972111507365469,0.012745436488450336,0.22725409836065574,0.0949734030360066,0.5443487250172295,0.644822594880847,0.19211644427152302,0.26224777552267564,0.07988297060479713,0.0827126549011396,0.0046366568489815295,0.75008642619327,0.004556916222847903,0.0011538259820632506,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48123,0.4894586249699978,0.260257506700753,0.0003090150257630726,0.07448770491803279,0.0932224125275263,0.28937801516195727,0.7518340857787809,0.34900905309518004,0.4170274379057819,0.001982345567288337,4.8935649620748705e-05,0.007193540494250059,0.6642525079520429,8.480613317955155e-05,5.244663554832957e-05,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48125,0.27782072189313967,0.2831137316223546,3.111002881767114e-05,0.02110655737704918,0.0306859205776173,0.1846140592694693,0.7292161520190021,0.30370036101083003,0.4352347309239245,0.00017806151421214116,0.00541516245487365,0.007671480144404329,0.912906137184116,5.653742211970103e-06,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48127,0.5774210334949468,0.521308046888932,0.00010836604106409855,0.04129098360655738,0.000468911188220951,0.0658511371467953,0.7234814143245691,0.8669230047828941,0.8661773321484485,0.0010145941118483795,0.0377004595329645,0.0,0.8915877332833159,5.653742211970103e-06,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48129,0.3107318530281389,0.23785882148582027,4.77169855609364e-05,0.036885245901639344,0.0507824033067611,0.1984493452791178,0.748837209302326,0.110126956008267,0.23487581617330985,0.0002940292745805601,0.00413345143194567,0.0038382049010924103,0.8972542072630649,0.0001413435552992526,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48131,0.5166488375473814,0.44164975779545607,8.487290559321107e-05,0.016700819672131148,0.0168207837956847,0.1481219848380427,0.634577043577328,0.8925583443416999,0.6969209775019066,0.0010831250172070011,0.0,0.0028181417877587,0.8704535446939671,1.696122663591031e-05,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48133,0.37443284777962915,0.34562682740649886,0.0002706809755620278,0.035860655737704916,0.0368363437328955,0.13040144727773947,0.7569659442724459,0.162178434592228,0.3477596143404873,0.0017679389052920713,0.00651340996168582,0.0038861521620142296,0.918171866447729,1.696122663591031e-05,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48135,0.4159018069567542,0.18013601632890786,0.002444716312897278,0.1028688524590164,0.0458122292253477,0.3487939352170917,0.656330600146283,0.5965126119412409,0.5353307947622745,0.015639703320599656,0.011563577572596,0.00443975698172311,0.80747369617663,0.0004749143458054887,0.0002097865421933183,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48139,0.6355312204488165,0.13239538901439257,0.002501389855650182,0.14282786885245902,0.0972233738850259,0.4481822880771882,0.7299426934097422,0.259047133939042,0.3782015871944402,0.01667915474060557,0.00662173207453298,0.0104656534666367,0.813525391203402,0.000995058629306738,0.00031467981328997746,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48141,0.6934128551622375,0.3599048744624338,0.011471270129933,0.08770491803278689,0.0342910079818159,0.2102773949000689,0.6142388342791769,0.8239547593636508,0.4931956568257668,0.08291407670351292,0.0119536228562151,0.00613857272811925,0.802550933917823,0.005817700736117236,0.0011538259820632506,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48143,0.4517848940076671,0.3587696492763287,0.0005285104094414177,0.11526639344262295,0.0168506822236151,0.24664886285320467,0.644008308860397,0.209030422834,0.2529622240574453,0.0040666952278127725,0.00752133455474664,0.0114989634058146,0.896171833566366,6.784490654364124e-05,5.244663554832957e-05,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
